default_channel_grouping,date,users,new_users,sessions,bounce_rate,pages_per_session,avg__session_duration,ecommerce_conversion_rate,transactions,revenue
Referral,2019-05-01,313,154,351,0.26495726495726496,5.82051282051282,224.52706552706553,0,0,0
Referral,2019-02-22,312,136,354,0.2401129943502825,5.988700564971752,242.26271186440678,0,0,0
Direct,2019-03-30,311,271,328,0.5426829268292683,3.6158536585365852,191.1798780487805,0,0,0
Direct,2019-02-01,310,247,342,0.3304093567251462,4.859649122807017,213.80409356725147,0,0,0
Referral,2019-04-05,310,158,348,0.27298850574712646,6.488505747126437,275.2097701149425,0,0,0
Referral,2019-04-26,310,149,359,0.25348189415041783,6.2674094707520895,259.74930362116993,0,0,0
Direct,2019-08-20,309,257,341,0.3460410557184751,4.69208211143695,192.58064516129033,0,0,0
Direct,2019-09-04,309,263,345,0.3391304347826087,4.8,196.43188405797102,0,0,0
Direct,2019-04-05,308,250,347,0.2881844380403458,5.706051873198847,260.42651296829973,0.002881844380403458,1,181.92
Referral,2019-10-25,308,168,338,0.23668639053254437,6.295857988165681,261.93491124260356,0,0,0
Referral,2019-11-29,307,194,339,0.30973451327433627,5.528023598820059,211.6283185840708,0,0,0
Direct,2019-02-28,305,230,340,0.2911764705882353,4.8088235294117645,203.83529411764707,0,0,0
Direct,2019-04-12,305,241,337,0.26706231454005935,5.617210682492582,213.56676557863503,0.002967359050445104,1,145.78
Direct,2019-07-29,305,256,335,0.3761194029850746,5.035820895522388,215.23880597014926,0,0,0
Direct,2019-09-03,303,259,327,0.3425076452599388,5.4525993883792045,221.69418960244647,0,0,0
Direct,2019-09-18,302,239,326,0.30368098159509205,4.763803680981595,193.61042944785277,0.003067484662576687,1,22
Organic Search,2019-02-07,302,267,333,0.3153153153153153,4.543543543543543,154.17717717717719,0,0,0
Referral,2019-07-25,300,178,328,0.2530487804878049,6.609756097560975,231.52134146341464,0,0,0
Referral,2019-12-23,300,156,323,0.28792569659442724,5.309597523219814,211.8111455108359,0,0,0
Direct,2019-09-12,299,245,334,0.36826347305389223,4.940119760479042,192.88023952095807,0.0029940119760479044,1,40
Direct,2019-09-25,298,249,338,0.378698224852071,4.730769230769231,220.77810650887574,0.0029585798816568047,1,314.3
Direct,2019-10-11,298,261,319,0.3793103448275862,4.915360501567398,179.75862068965517,0.003134796238244514,1,160
Direct,2019-04-27,297,261,321,0.4984423676012461,4.196261682242991,175.54828660436138,0.003115264797507788,1,42.97
Direct,2019-09-27,297,249,316,0.3227848101265823,4.860759493670886,212.15506329113924,0.0031645569620253164,1,125
Direct,2019-11-16,297,278,319,0.335423197492163,4.931034482758621,207.37617554858934,0.003134796238244514,1,30
Direct,2019-01-11,296,209,331,0.2930513595166163,5.163141993957704,214.06344410876133,0,0,0
Direct,2019-03-07,295,226,321,0.26791277258566976,5.320872274143302,241.66978193146417,0,0,0
Direct,2019-04-14,295,226,322,0.3385093167701863,5.934782608695652,236.1832298136646,0.003105590062111801,1,67.38
Direct,2019-07-17,295,246,326,0.3496932515337423,5.024539877300613,210.21472392638037,0,0,0
Referral,2019-10-31,294,166,336,0.2976190476190476,5.342261904761905,193.17857142857142,0,0,0
Direct,2019-08-26,293,238,320,0.325,4.94375,177.253125,0,0,0
Direct,2019-04-19,291,222,334,0.2964071856287425,6.098802395209581,242.07185628742516,0,0,0
Referral,2019-01-18,291,144,324,0.2345679012345679,7.080246913580247,272.6604938271605,0,0,0
Referral,2019-04-19,291,150,322,0.20186335403726707,7.217391304347826,299.90372670807454,0,0,0
Direct,2019-03-08,290,232,317,0.3186119873817035,5.287066246056782,255.65930599369085,0,0,0
Direct,2019-08-22,290,242,333,0.30930930930930933,4.996996996996997,260.22522522522524,0,0,0
Referral,2019-03-01,289,151,321,0.2803738317757009,6.003115264797508,255.61059190031153,0,0,0
Direct,2019-07-18,288,231,310,0.3548387096774194,4.567741935483871,172.96774193548387,0,0,0
Referral,2019-10-11,288,161,321,0.21806853582554517,5.520249221183801,241.52336448598132,0,0,0
Direct,2019-12-23,285,240,304,0.3355263157894737,4.628289473684211,199.27302631578948,0.009868421052631578,3,183.1
Referral,2019-08-30,285,148,318,0.22641509433962265,7.371069182389937,308.3018867924528,0,0,0
Referral,2019-01-25,284,138,306,0.2875816993464052,5.212418300653595,183.65032679738562,0,0,0
Direct,2019-09-17,282,239,309,0.35275080906148865,4.517799352750809,185.01294498381878,0,0,0
Referral,2019-11-01,281,160,317,0.28391167192429023,7.309148264984227,290.8738170347003,0,0,0
Direct,2019-07-12,280,237,310,0.36774193548387096,4.341935483870968,190.91290322580645,0,0,0
Direct,2019-06-15,279,235,291,0.4570446735395189,5.378006872852234,223.46048109965636,0.006872852233676976,2,68.95
Direct,2019-08-08,279,230,310,0.4258064516129032,4.535483870967742,175.24193548387098,0.0032258064516129032,1,32.98
Referral,2019-03-08,279,139,313,0.2364217252396166,6.233226837060703,242.79233226837061,0,0,0
Direct,2019-08-27,277,220,303,0.32673267326732675,4.920792079207921,264.19471947194717,0,0,0
Direct,2019-09-09,277,236,300,0.33,5.233333333333333,248.11333333333334,0,0,0
Direct,2019-11-01,277,234,307,0.3289902280130293,6.407166123778501,312.7459283387622,0,0,0
Direct,2019-12-08,277,237,294,0.3197278911564626,5.653061224489796,227.6122448979592,0,0,0
Direct,2019-09-05,275,226,307,0.38762214983713356,4.804560260586319,225.88925081433226,0,0,0
Direct,2019-11-23,275,239,291,0.3436426116838488,5.2646048109965635,266.6323024054983,0.010309278350515464,3,122.75
Social,2019-11-24,273,260,283,0.7703180212014135,1.7915194346289753,46.01766784452297,0,0,0
Direct,2019-07-25,272,230,297,0.4006734006734007,4.922558922558922,187.95622895622895,0.003367003367003367,1,90.76
Direct,2019-09-11,272,226,307,0.36156351791530944,4.3387622149837135,160.47882736156353,0.003257328990228013,1,52
Direct,2019-08-13,270,229,309,0.3268608414239482,5.022653721682848,224.70873786407768,0,0,0
Direct,2019-07-22,269,225,301,0.292358803986711,5.584717607973422,232.82392026578074,0,0,0
Direct,2019-12-01,269,234,285,0.3263157894736842,5.343859649122807,176.72280701754386,0.0035087719298245615,1,36
Direct,2019-01-20,268,218,283,0.3992932862190813,4.809187279151944,241.89752650176678,0,0,0
Direct,2019-08-31,268,251,280,0.5821428571428572,3.507142857142857,219.41071428571428,0.0035714285714285713,1,70.38
Direct,2019-09-16,265,216,296,0.375,5.04054054054054,252.36148648648648,0,0,0
Direct,2019-05-27,264,214,289,0.3356401384083045,4.681660899653979,191.7993079584775,0,0,0
Direct,2019-07-04,264,229,285,0.3929824561403509,4.649122807017544,218.11929824561403,0,0,0
Direct,2019-08-19,262,219,293,0.36860068259385664,4.860068259385666,198.08532423208192,0.0034129692832764505,1,13.8
Direct,2019-08-21,262,208,285,0.3649122807017544,6.168421052631579,308.3298245614035,0.014035087719298246,4,147.97
Direct,2019-12-26,262,219,283,0.38162544169611307,5.236749116607774,201.8374558303887,0,0,0
Direct,2019-01-06,261,188,286,0.28321678321678323,5.77972027972028,250.33216783216784,0,0,0
Direct,2019-10-19,261,231,289,0.2975778546712803,4.570934256055363,226.30103806228374,0,0,0
Direct,2019-07-30,260,208,282,0.36879432624113473,5.50709219858156,234.85106382978722,0.0070921985815602835,2,94.68
Direct,2019-05-25,259,224,279,0.44086021505376344,4.838709677419355,194.08960573476702,0,0,0
Direct,2019-07-24,259,220,289,0.29411764705882354,5.70242214532872,236.00346020761245,0,0,0
Direct,2019-08-01,259,203,286,0.4090909090909091,4.646853146853147,178.4265734265734,0,0,0
Referral,2019-01-21,259,124,295,0.34915254237288135,5.264406779661017,273.135593220339,0,0,0
Direct,2019-07-26,258,219,294,0.3741496598639456,4.48639455782313,167.07142857142858,0.003401360544217687,1,60.77
Direct,2019-11-09,258,229,276,0.42391304347826086,4.88768115942029,217.2608695652174,0,0,0
Direct,2019-12-14,258,214,281,0.34519572953736655,4.5836298932384345,162.6832740213523,0.0071174377224199285,2,110
Direct,2019-05-11,257,214,281,0.3879003558718861,5.1886120996441285,236.9608540925267,0.0035587188612099642,1,25.98
Direct,2019-07-31,255,205,281,0.3594306049822064,4.967971530249111,169.4341637010676,0,0,0
Direct,2019-08-28,255,198,281,0.3807829181494662,5.0355871886121,202.98576512455517,0.0071174377224199285,2,71.23
Direct,2019-11-30,255,227,282,0.3617021276595745,4.450354609929078,174.37234042553192,0.0035460992907801418,1,168.75
Direct,2019-04-13,254,220,270,0.40370370370370373,4.137037037037037,146.1,0,0,0
Direct,2019-07-13,254,234,268,0.5223880597014925,2.876865671641791,139.6865671641791,0,0,0
Direct,2019-08-10,254,226,279,0.5985663082437276,3.4480286738351253,147.87813620071685,0.0035842293906810036,1,81.98
Direct,2019-07-23,252,217,281,0.34519572953736655,4.483985765124555,159.93950177935943,0,0,0
Direct,2019-03-09,250,205,276,0.35507246376811596,5.463768115942029,230.1086956521739,0.0036231884057971015,1,23.99
Direct,2019-03-16,250,209,270,0.3814814814814815,5.0814814814814815,207.76296296296297,0,0,0
Direct,2019-07-06,250,225,270,0.5259259259259259,4.0777777777777775,169.45555555555555,0,0,0
Direct,2019-06-29,249,223,264,0.4810606060606061,5.128787878787879,219.76136363636363,0,0,0
Direct,2019-08-05,248,199,273,0.4065934065934066,4.9743589743589745,220.3882783882784,0.003663003663003663,1,29
Direct,2019-02-09,246,197,266,0.32706766917293234,5.616541353383458,235.50751879699249,0,0,0
Direct,2019-02-10,245,185,275,0.32727272727272727,5.254545454545455,256.6727272727273,0,0,0
Direct,2019-06-09,245,204,276,0.3007246376811594,5.898550724637682,268.4855072463768,0.0036231884057971015,1,124.74
Direct,2019-11-03,245,218,260,0.39615384615384613,5.230769230769231,197.45384615384614,0,0,0
Direct,2019-05-04,244,202,258,0.32945736434108525,5.3565891472868215,210.62403100775194,0,0,0
Direct,2019-07-27,244,217,255,0.611764705882353,3.2941176470588234,163.89411764705883,0.00392156862745098,1,44.38
Referral,2019-02-18,244,128,268,0.3208955223880597,6.0783582089552235,243.26119402985074,0,0,0
Direct,2019-08-12,242,206,264,0.38257575757575757,4.5643939393939394,185.56439393939394,0,0,0
Direct,2019-08-29,240,191,264,0.42803030303030304,4.757575757575758,189.39772727272728,0,0,0
Direct,2019-03-03,239,186,274,0.291970802919708,5.405109489051095,292.5620437956204,0,0,0
Direct,2019-05-05,239,194,261,0.34099616858237547,5.283524904214559,262.0153256704981,0,0,0
Direct,2019-06-02,239,205,277,0.3285198555956679,5.617328519855596,236.18050541516246,0,0,0
Direct,2019-04-20,238,208,250,0.416,4.54,203.38,0,0,0
Direct,2019-06-23,238,197,258,0.3333333333333333,5.868217054263566,211.71317829457365,0,0,0
Direct,2019-08-24,238,209,254,0.5826771653543307,2.937007874015748,136.24409448818898,0,0,0
Direct,2019-09-21,238,214,258,0.3682170542635659,5.635658914728682,194.7093023255814,0.003875968992248062,1,13
Referral,2019-12-26,238,101,277,0.33574007220216606,5.884476534296029,200.58483754512636,0,0,0
Direct,2019-10-20,237,207,259,0.39768339768339767,4.521235521235521,210.87258687258688,0,0,0
Referral,2019-12-30,237,128,256,0.296875,6.21875,262.84375,0,0,0
Direct,2019-01-27,236,189,255,0.30196078431372547,5.105882352941176,244.2627450980392,0.00392156862745098,1,47.97
Direct,2019-07-20,236,214,251,0.6095617529880478,3.800796812749004,187.0796812749004,0,0,0
Direct,2019-08-02,236,189,253,0.41106719367588934,4.181818181818182,157.4505928853755,0.003952569169960474,1,39.99
Direct,2019-08-15,236,198,258,0.39147286821705424,4.554263565891473,160.44573643410854,0,0,0
Direct,2019-08-30,233,201,257,0.32684824902723736,4.844357976653696,203.22178988326849,0.007782101167315175,2,41.88
Direct,2019-03-02,232,179,273,0.32967032967032966,4.992673992673993,251.92307692307693,0,0,0
Direct,2019-03-31,230,165,255,0.27450980392156865,5.756862745098039,250.87058823529412,0.00392156862745098,1,81.77
Direct,2019-08-23,230,183,263,0.35361216730038025,5.752851711026616,267.88593155893534,0.0038022813688212928,1,126.99
Direct,2019-10-27,230,202,249,0.321285140562249,4.819277108433735,181.8152610441767,0,0,0
Social,2019-10-16,230,220,250,0.704,1.948,63.464,0,0,0
Direct,2019-03-24,229,178,251,0.350597609561753,4.617529880478088,200.84860557768926,0,0,0
Direct,2019-08-14,229,176,248,0.3629032258064516,5.42741935483871,245.09677419354838,0,0,0
Direct,2019-01-01,228,164,258,0.29844961240310075,6.577519379844961,315.2093023255814,0,0,0
Direct,2019-01-13,228,160,251,0.26294820717131473,6.111553784860558,273.6972111553785,0,0,0
Direct,2019-11-10,228,197,250,0.452,4.7,185.768,0,0,0
Direct,2019-11-17,227,206,248,0.3911290322580645,5.5,232.81854838709677,0.008064516129032258,2,57
Direct,2019-04-07,226,159,246,0.33739837398373984,4.7560975609756095,196.109756097561,0,0,0
Direct,2019-11-02,226,197,234,0.3803418803418803,5.410256410256411,208.83333333333334,0,0,0
Referral,2019-05-27,226,135,248,0.31451612903225806,5.443548387096774,251.06451612903226,0,0,0
Direct,2019-04-28,225,179,234,0.32051282051282054,5.666666666666667,215.5854700854701,0,0,0
Direct,2019-06-22,225,193,240,0.4041666666666667,5.666666666666667,227.32083333333333,0.008333333333333333,2,82.97
Direct,2019-02-24,224,174,250,0.312,4.848,198.764,0.004,1,59.58
Direct,2019-09-29,224,196,243,0.4156378600823045,4.411522633744856,217.23868312757202,0,0,0
Direct,2019-10-06,223,198,236,0.3983050847457627,4.529661016949152,208.66101694915255,0.00423728813559322,1,37.2
Direct,2019-10-26,223,198,254,0.35826771653543305,5.090551181102362,274.6732283464567,0.007874015748031496,2,60
Direct,2019-12-30,223,190,241,0.36929460580912865,4.369294605809128,137.4564315352697,0.004149377593360996,1,104
Organic Search,2019-12-02,223,143,260,0.29615384615384616,5.042307692307692,206.2923076923077,0,0,0
Direct,2019-06-30,221,175,245,0.3142857142857143,5.424489795918367,216.5795918367347,0.004081632653061225,1,18
Direct,2019-05-12,220,188,245,0.3306122448979592,5.428571428571429,231.24897959183673,0.004081632653061225,1,51.97
Direct,2019-08-16,220,191,240,0.38333333333333336,5.308333333333334,228.3375,0,0,0
Direct,2019-03-10,219,166,242,0.3305785123966942,5.966942148760331,265.8595041322314,0.008264462809917356,2,122.93
Direct,2019-02-17,218,166,244,0.29098360655737704,5.090163934426229,207.65983606557376,0,0,0
Social,2019-07-10,218,202,226,0.5309734513274337,2.6327433628318584,73.17256637168141,0,0,0
Direct,2019-01-19,217,168,237,0.3333333333333333,4.915611814345992,220.54430379746836,0,0,0
Direct,2019-09-13,217,174,245,0.39591836734693875,5.681632653061224,269.57142857142856,0.004081632653061225,1,25.5
Direct,2019-10-13,217,187,235,0.34893617021276596,4.872340425531915,215.06808510638297,0,0,0
Referral,2019-12-15,217,121,247,0.27530364372469635,9.408906882591094,407.7894736842105,0,0,0
Direct,2019-12-22,216,178,236,0.3305084745762712,4.745762711864407,197.61016949152543,0.01694915254237288,4,380
Direct,2019-02-16,215,167,237,0.28270042194092826,5.358649789029536,242.0295358649789,0.004219409282700422,1,127.9
Direct,2019-03-17,215,168,234,0.28205128205128205,5.55982905982906,211.02991452991452,0.004273504273504274,1,48.77
Direct,2019-04-21,215,165,242,0.30165289256198347,4.859504132231405,227.37603305785123,0.004132231404958678,1,30.78
Direct,2019-05-18,215,179,232,0.3577586206896552,6.056034482758621,242.17241379310346,0.004310344827586207,1,50.37
Direct,2019-06-01,215,178,226,0.35398230088495575,6.725663716814159,250.88053097345133,0.004424778761061947,1,23.99
Direct,2019-12-27,215,173,244,0.3442622950819672,5.848360655737705,234.14754098360655,0.00819672131147541,2,79.5
Direct,2019-04-06,212,172,231,0.3333333333333333,5.151515151515151,223.08658008658008,0,0,0
Direct,2019-06-16,212,175,229,0.34934497816593885,5.995633187772926,247.93886462882097,0.004366812227074236,1,12.99
Direct,2019-09-22,212,178,223,0.42152466367713004,4.0358744394618835,179.8744394618834,0,0,0
Direct,2019-05-26,211,181,230,0.2608695652173913,5.730434782608696,232.66086956521738,0.004347826086956522,1,7
Direct,2019-07-07,211,188,232,0.3620689655172414,4.405172413793103,156.81465517241378,0,0,0
Direct,2019-09-28,211,189,230,0.4391304347826087,3.9869565217391303,165.76521739130436,0,0,0
Social,2019-11-25,211,189,233,0.8369098712446352,1.5751072961373391,23.489270386266096,0.004291845493562232,1,6.6
Referral,2019-09-02,210,127,235,0.34893617021276596,5.553191489361702,229.09787234042554,0,0,0
Direct,2019-05-19,209,170,236,0.3305084745762712,5.4025423728813555,274.2118644067797,0,0,0
Direct,2019-02-03,208,154,235,0.3276595744680851,5.417021276595745,201.89787234042552,0,0,0
Direct,2019-01-05,207,156,227,0.28634361233480177,6.722466960352423,313.1541850220264,0,0,0
Referral,2019-11-24,205,125,234,0.2777777777777778,8.136752136752136,399.93589743589746,0,0,0
Direct,2019-06-08,203,167,224,0.33482142857142855,5.214285714285714,234.82142857142858,0.004464285714285714,1,21.99
Direct,2019-09-15,203,169,224,0.4017857142857143,5.191964285714286,281.25,0.004464285714285714,1,19
Direct,2019-10-05,202,168,219,0.3378995433789954,4.858447488584475,216.59817351598173,0,0,0
Direct,2019-01-26,200,152,210,0.26666666666666666,5.9,275.4047619047619,0,0,0
Referral,2019-06-23,198,96,235,0.22127659574468084,7.6127659574468085,378.6468085106383,0,0,0
Direct,2019-09-06,197,159,221,0.39819004524886875,5.380090497737557,285.3891402714932,0.00904977375565611,2,356.23
Direct,2019-12-24,194,167,211,0.3127962085308057,5.109004739336493,177.9952606635071,0,0,0
Direct,2019-07-05,193,154,213,0.36619718309859156,5.126760563380282,251.75586854460093,0,0,0
Referral,2019-12-01,193,120,214,0.2897196261682243,8.093457943925234,347.10280373831773,0,0,0
Social,2019-03-25,193,183,202,0.6435643564356436,2.6534653465346536,70.89108910891089,0,0,0
